Date,Country,Confirmed,Recovered,Deaths,continent,iso_alpha
1/24/2020,Saudi Arabia,0,0,0,Asia,SAU
1/24/2020,Senegal,0,0,0,Africa,SEN
1/24/2020,Serbia,0,0,0,Europe,SRB
1/24/2020,Seychelles,0,0,0,Africa,SYC
1/24/2020,Sierra Leone,0,0,0,Africa,SLE
1/24/2020,Singapore,3,0,0,Asia,SGP
1/24/2020,Slovakia,0,0,0,Europe,SVK
1/24/2020,Slovenia,0,0,0,Europe,SVN
1/24/2020,Somalia,0,0,0,Africa,SOM
1/24/2020,South Africa,0,0,0,Africa,ZAF
1/24/2020,South Sudan,0,0,0,Africa,SSD
1/24/2020,Spain,0,0,0,Europe,ESP
1/24/2020,Sri Lanka,0,0,0,Asia,LKA
1/24/2020,Sudan,0,0,0,Africa,SDN
1/24/2020,Suriname,0,0,0,Americas,SUR
1/24/2020,Sweden,0,0,0,Europe,SWE
1/24/2020,Switzerland,0,0,0,Europe,CHE
1/24/2020,Syria,0,0,0,Asia,SYR
1/24/2020,Taiwan*,3,0,0,Asia,TWN
1/24/2020,Tajikistan,0,0,0,Asia,TJK
1/24/2020,Tanzania,0,0,0,Africa,TZA
1/24/2020,Thailand,5,0,0,Asia,THA
1/24/2020,Timor-Leste,0,0,0,Asia,TLS
1/24/2020,Togo,0,0,0,Africa,TGO
1/24/2020,Trinidad and Tobago,0,0,0,Americas,TTO
1/24/2020,Tunisia,0,0,0,Africa,TUN
1/24/2020,Turkey,0,0,0,Europe,TUR
1/24/2020,US,2,0,0,Americas,USA
1/24/2020,Uganda,0,0,0,Africa,UGA
1/24/2020,Ukraine,0,0,0,Europe,UKR
1/24/2020,United Arab Emirates,0,0,0,Asia,ARE
1/24/2020,United Kingdom,0,0,0,Europe,GBR
1/24/2020,Uruguay,0,0,0,Americas,URY
1/24/2020,Uzbekistan,0,0,0,Asia,UZB
1/24/2020,Venezuela,0,0,0,Americas,VEN
1/24/2020,Vietnam,2,0,0,Asia,VNM
1/24/2020,West Bank and Gaza,0,0,0,Asia,WBG
1/24/2020,Western Sahara,0,0,0,Asia,ESH
1/24/2020,Yemen,0,0,0,Asia,YEM
1/24/2020,Zambia,0,0,0,Africa,ZMB
1/24/2020,Zimbabwe,0,0,0,Africa,ZWE
1/25/2020,Afghanistan,0,0,0,Asia,AFG
1/25/2020,Albania,0,0,0,Europe,ALB
1/25/2020,Algeria,0,0,0,Europe,DZA
1/25/2020,Andorra,0,0,0,Africa,AND
1/25/2020,Angola,0,0,0,Africa,AGO
1/25/2020,Antigua and Barbuda,0,0,0,Americas,ATG
1/25/2020,Argentina,0,0,0,Americas,ARG
1/25/2020,Armenia,0,0,0,Europe,ARM
1/25/2020,Australia,0,0,0,Oceania,AUS
1/25/2020,Austria,0,0,0,Europe,AUT
1/25/2020,Azerbaijan,0,0,0,Europe,AZE
1/25/2020,Bahamas,0,0,0,Americas,BHS
1/25/2020,Bahrain,0,0,0,Asia,BHR
1/25/2020,Bangladesh,0,0,0,Asia,BGD
1/25/2020,Barbados,0,0,0,Americas,BRB
1/25/2020,Belarus,0,0,0,Europe,BLR
1/25/2020,Belgium,0,0,0,Europe,BEL
1/25/2020,Belize,0,0,0,Americas,BLZ
1/25/2020,Benin,0,0,0,Africa,BEN
1/25/2020,Bhutan,0,0,0,Asia,BTN
1/25/2020,Bolivia,0,0,0,Americas,BOL
1/25/2020,Bosnia and Herzegovina,0,0,0,Europe,BIH
1/25/2020,Botswana,0,0,0,Africa,BWA
1/25/2020,Brazil,0,0,0,Americas,BRA
1/25/2020,Brunei,0,0,0,Asia,BRN
1/25/2020,Bulgaria,0,0,0,Europe,BGR
1/25/2020,Burkina Faso,0,0,0,Africa,BFA
1/25/2020,Burma,0,0,0,Africa,BUR
1/25/2020,Burundi,0,0,0,Africa,BDI
1/25/2020,Cabo Verde,0,0,0,Africa,CPV
1/25/2020,Cambodia,0,0,0,Asia,KHM
1/25/2020,Cameroon,0,0,0,Africa,CMR
1/25/2020,Canada,0,0,0,Americas,CAN
1/25/2020,Central African Republic,0,0,0,Africa,CAF
1/25/2020,Chad,0,0,0,Africa,TCD
1/25/2020,Chile,0,0,0,Americas,CHL
1/25/2020,China,1406,39,42,Asia,CHN
1/25/2020,Colombia,0,0,0,Americas,COL
1/25/2020,Comoros,0,0,0,Africa,COM
1/25/2020,Congo (Brazzaville),0,0,0,Africa,COD
1/25/2020,Congo (Kinshasa),0,0,0,Africa,COG
1/25/2020,Costa Rica,0,0,0,Americas,CRI
1/25/2020,Cote d'Ivoire,0,0,0,Africa,CIV
1/25/2020,Croatia,0,0,0,Europe,HRV
1/25/2020,Cuba,0,0,0,Americas,CUB
1/25/2020,Cyprus,0,0,0,Europe,CYP
1/25/2020,Czechia,0,0,0,Europe,CZE
1/25/2020,Denmark,0,0,0,Europe,DNK
1/25/2020,Diamond Princess,0,0,0,Europe,DIM
1/25/2020,Djibouti,0,0,0,Africa,DJI
1/25/2020,Dominica,0,0,0,Americas,DMA
1/25/2020,Dominican Republic,0,0,0,Americas,DOM
1/25/2020,Ecuador,0,0,0,Americas,ECU
1/25/2020,Egypt,0,0,0,Africa,EGY
1/25/2020,El Salvador,0,0,0,Americas,SLV
1/25/2020,Equatorial Guinea,0,0,0,Africa,GNQ
1/25/2020,Eritrea,0,0,0,Africa,ERI
1/25/2020,Estonia,0,0,0,Europe,EST
1/25/2020,Eswatini,0,0,0,Africa,SWZ
1/25/2020,Ethiopia,0,0,0,Africa,ETH
1/25/2020,Fiji,0,0,0,Oceania,FJI
1/25/2020,Finland,0,0,0,Europe,FIN
1/25/2020,France,3,0,0,Europe,FRA
1/25/2020,Gabon,0,0,0,Africa,GAB
1/25/2020,Gambia,0,0,0,Africa,GMB
1/25/2020,Georgia,0,0,0,Europe,GEO
1/25/2020,Germany,0,0,0,Europe,DEU
1/25/2020,Ghana,0,0,0,Africa,GHA
1/25/2020,Greece,0,0,0,Europe,GRC
1/25/2020,Grenada,0,0,0,Europe,GRD
1/25/2020,Guatemala,0,0,0,Americas,GTM
1/25/2020,Guinea,0,0,0,Africa,GIN
1/25/2020,Guinea-Bissau,0,0,0,Africa,GMB
1/25/2020,Guyana,0,0,0,Africa,GUY
1/25/2020,Haiti,0,0,0,Americas,HTI
1/25/2020,Holy See,0,0,0,Europe,VAT
1/25/2020,Honduras,0,0,0,Americas,HND
1/25/2020,Hungary,0,0,0,Europe,HUN
1/25/2020,Iceland,0,0,0,Europe,ISL
1/25/2020,India,0,0,0,Asia,IND
1/25/2020,Indonesia,0,0,0,Asia,IDN
1/25/2020,Iran,0,0,0,Asia,IRN
1/25/2020,Iraq,0,0,0,Asia,IRQ
1/25/2020,Ireland,0,0,0,Europe,IRL
1/25/2020,Israel,0,0,0,Asia,ISR
1/25/2020,Italy,0,0,0,Europe,ITA
1/25/2020,Jamaica,0,0,0,Americas,JAM
1/25/2020,Japan,2,0,0,Asia,JPN
1/25/2020,Jordan,0,0,0,Asia,JOR
1/25/2020,Kazakhstan,0,0,0,Asia,KAZ
1/25/2020,Kenya,0,0,0,Africa,KEN
1/25/2020,"Korea, South",2,0,0,Asia,KOR
1/25/2020,Kosovo,0,0,0,Europe,KOS
1/25/2020,Kuwait,0,0,0,Asia,KWT
1/25/2020,Kyrgyzstan,0,0,0,Asia,KGZ
1/25/2020,Laos,0,0,0,Asia,LAO
1/25/2020,Latvia,0,0,0,Europe,LVA
1/25/2020,Lebanon,0,0,0,Asia,LBN
1/25/2020,Liberia,0,0,0,Africa,LBR
1/25/2020,Libya,0,0,0,Africa,LBY
1/25/2020,Liechtenstein,0,0,0,Europe,LIE
1/25/2020,Lithuania,0,0,0,Europe,LTU
1/25/2020,Luxembourg,0,0,0,Europe,LUX
1/25/2020,MS Zaandam,0,0,0,Africa,MSZ
1/25/2020,Madagascar,0,0,0,Africa,MDG
1/25/2020,Malawi,0,0,0,Africa,MWI
1/25/2020,Malaysia,3,0,0,Asia,MYS
1/25/2020,Maldives,0,0,0,Asia,MDV
1/25/2020,Mali,0,0,0,Africa,MLI
1/25/2020,Malta,0,0,0,Europe,MLT
1/25/2020,Mauritania,0,0,0,Africa,MRT
1/25/2020,Mauritius,0,0,0,Africa,MUS
1/25/2020,Mexico,0,0,0,Americas,MEX
1/25/2020,Moldova,0,0,0,Europe,MDA
1/25/2020,Monaco,0,0,0,Europe,MCO
1/25/2020,Mongolia,0,0,0,Asia,MNG
1/25/2020,Montenegro,0,0,0,Europe,MNE
1/25/2020,Morocco,0,0,0,Africa,MAR
1/25/2020,Mozambique,0,0,0,Africa,MOZ
1/25/2020,Namibia,0,0,0,Africa,NAM
1/25/2020,Nepal,1,0,0,Asia,NPL
1/25/2020,Netherlands,0,0,0,Europe,NLD
1/25/2020,New Zealand,0,0,0,Oceania,NZL
1/25/2020,Nicaragua,0,0,0,Americas,NIC
1/25/2020,Niger,0,0,0,Africa,NER
1/25/2020,Nigeria,0,0,0,Africa,NGA
1/25/2020,North Macedonia,0,0,0,Europe,NMD
1/25/2020,Norway,0,0,0,Europe,NOR
1/25/2020,Oman,0,0,0,Asia,OMN
1/25/2020,Pakistan,0,0,0,Asia,PAK
1/25/2020,Panama,0,0,0,Americas,PAN
1/25/2020,Papua New Guinea,0,0,0,Oceania,PNG
1/25/2020,Paraguay,0,0,0,Americas,PRY
1/25/2020,Peru,0,0,0,Americas,PER
1/25/2020,Philippines,0,0,0,Asia,PHL
1/25/2020,Poland,0,0,0,Europe,POL
1/25/2020,Portugal,0,0,0,Europe,PRT
1/25/2020,Qatar,0,0,0,Asia,QAT
1/25/2020,Romania,0,0,0,Europe,ROU
1/25/2020,Russia,0,0,0,Europe,RUS
1/25/2020,Rwanda,0,0,0,Africa,RWA
1/25/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
1/25/2020,Saint Lucia,0,0,0,Americas,LCA
1/25/2020,Saint Vincent and the Grenadines,0,0,0,Americas,VCT
1/25/2020,San Marino,0,0,0,Europe,SMR
1/25/2020,Sao Tome and Principe,0,0,0,Africa,STP
1/25/2020,Saudi Arabia,0,0,0,Asia,SAU
1/25/2020,Senegal,0,0,0,Africa,SEN
1/25/2020,Serbia,0,0,0,Europe,SRB
1/25/2020,Seychelles,0,0,0,Africa,SYC
1/25/2020,Sierra Leone,0,0,0,Africa,SLE
1/25/2020,Singapore,3,0,0,Asia,SGP
1/25/2020,Slovakia,0,0,0,Europe,SVK
1/25/2020,Slovenia,0,0,0,Europe,SVN
1/25/2020,Somalia,0,0,0,Africa,SOM
1/25/2020,South Africa,0,0,0,Africa,ZAF
1/25/2020,South Sudan,0,0,0,Africa,SSD
1/25/2020,Spain,0,0,0,Europe,ESP
1/25/2020,Sri Lanka,0,0,0,Asia,LKA
1/25/2020,Sudan,0,0,0,Africa,SDN
1/25/2020,Suriname,0,0,0,Americas,SUR
1/25/2020,Sweden,0,0,0,Europe,SWE
1/25/2020,Switzerland,0,0,0,Europe,CHE
1/25/2020,Syria,0,0,0,Asia,SYR
1/25/2020,Taiwan*,3,0,0,Asia,TWN
1/25/2020,Tajikistan,0,0,0,Asia,TJK
1/25/2020,Tanzania,0,0,0,Africa,TZA
1/25/2020,Thailand,7,0,0,Asia,THA
1/25/2020,Timor-Leste,0,0,0,Asia,TLS
1/25/2020,Togo,0,0,0,Africa,TGO
1/25/2020,Trinidad and Tobago,0,0,0,Americas,TTO
1/25/2020,Tunisia,0,0,0,Africa,TUN
1/25/2020,Turkey,0,0,0,Europe,TUR
1/25/2020,US,2,0,0,Americas,USA
1/25/2020,Uganda,0,0,0,Africa,UGA
1/25/2020,Ukraine,0,0,0,Europe,UKR
1/25/2020,United Arab Emirates,0,0,0,Asia,ARE
1/25/2020,United Kingdom,0,0,0,Europe,GBR
1/25/2020,Uruguay,0,0,0,Americas,URY
1/25/2020,Uzbekistan,0,0,0,Asia,UZB
1/25/2020,Venezuela,0,0,0,Americas,VEN
1/25/2020,Vietnam,2,0,0,Asia,VNM
1/25/2020,West Bank and Gaza,0,0,0,Asia,WBG
1/25/2020,Western Sahara,0,0,0,Asia,ESH
1/25/2020,Yemen,0,0,0,Asia,YEM
1/25/2020,Zambia,0,0,0,Africa,ZMB
1/25/2020,Zimbabwe,0,0,0,Africa,ZWE
1/26/2020,Afghanistan,0,0,0,Asia,AFG
1/26/2020,Albania,0,0,0,Europe,ALB
1/26/2020,Algeria,0,0,0,Europe,DZA
1/26/2020,Andorra,0,0,0,Africa,AND
1/26/2020,Angola,0,0,0,Africa,AGO
1/26/2020,Antigua and Barbuda,0,0,0,Americas,ATG
1/26/2020,Argentina,0,0,0,Americas,ARG
1/26/2020,Armenia,0,0,0,Europe,ARM
1/26/2020,Australia,4,0,0,Oceania,AUS
1/26/2020,Austria,0,0,0,Europe,AUT
1/26/2020,Azerbaijan,0,0,0,Europe,AZE
1/26/2020,Bahamas,0,0,0,Americas,BHS
1/26/2020,Bahrain,0,0,0,Asia,BHR
1/26/2020,Bangladesh,0,0,0,Asia,BGD
1/26/2020,Barbados,0,0,0,Americas,BRB
1/26/2020,Belarus,0,0,0,Europe,BLR
1/26/2020,Belgium,0,0,0,Europe,BEL
1/26/2020,Belize,0,0,0,Americas,BLZ
1/26/2020,Benin,0,0,0,Africa,BEN
1/26/2020,Bhutan,0,0,0,Asia,BTN
1/26/2020,Bolivia,0,0,0,Americas,BOL
1/26/2020,Bosnia and Herzegovina,0,0,0,Europe,BIH
1/26/2020,Botswana,0,0,0,Africa,BWA
1/26/2020,Brazil,0,0,0,Americas,BRA
1/26/2020,Brunei,0,0,0,Asia,BRN
1/26/2020,Bulgaria,0,0,0,Europe,BGR
1/26/2020,Burkina Faso,0,0,0,Africa,BFA
1/26/2020,Burma,0,0,0,Africa,BUR
1/26/2020,Burundi,0,0,0,Africa,BDI
1/26/2020,Cabo Verde,0,0,0,Africa,CPV
1/26/2020,Cambodia,0,0,0,Asia,KHM
1/26/2020,Cameroon,0,0,0,Africa,CMR
1/26/2020,Canada,1,0,0,Americas,CAN
1/26/2020,Central African Republic,0,0,0,Africa,CAF
1/26/2020,Chad,0,0,0,Africa,TCD
1/26/2020,Chile,0,0,0,Americas,CHL
1/26/2020,China,2075,49,56,Asia,CHN
1/26/2020,Colombia,0,0,0,Americas,COL
1/26/2020,Comoros,0,0,0,Africa,COM
1/26/2020,Congo (Brazzaville),0,0,0,Africa,COD
1/26/2020,Congo (Kinshasa),0,0,0,Africa,COG
1/26/2020,Costa Rica,0,0,0,Americas,CRI
1/26/2020,Cote d'Ivoire,0,0,0,Africa,CIV
1/26/2020,Croatia,0,0,0,Europe,HRV
1/26/2020,Cuba,0,0,0,Americas,CUB
1/26/2020,Cyprus,0,0,0,Europe,CYP
1/26/2020,Czechia,0,0,0,Europe,CZE
1/26/2020,Denmark,0,0,0,Europe,DNK
1/26/2020,Diamond Princess,0,0,0,Europe,DIM
1/26/2020,Djibouti,0,0,0,Africa,DJI
1/26/2020,Dominica,0,0,0,Americas,DMA
1/26/2020,Dominican Republic,0,0,0,Americas,DOM
1/26/2020,Ecuador,0,0,0,Americas,ECU
1/26/2020,Egypt,0,0,0,Africa,EGY
1/26/2020,El Salvador,0,0,0,Americas,SLV
1/26/2020,Equatorial Guinea,0,0,0,Africa,GNQ
1/26/2020,Eritrea,0,0,0,Africa,ERI
1/26/2020,Estonia,0,0,0,Europe,EST
1/26/2020,Eswatini,0,0,0,Africa,SWZ
1/26/2020,Ethiopia,0,0,0,Africa,ETH
1/26/2020,Fiji,0,0,0,Oceania,FJI
1/26/2020,Finland,0,0,0,Europe,FIN
1/26/2020,France,3,0,0,Europe,FRA
1/26/2020,Gabon,0,0,0,Africa,GAB
1/26/2020,Gambia,0,0,0,Africa,GMB
1/26/2020,Georgia,0,0,0,Europe,GEO
1/26/2020,Germany,0,0,0,Europe,DEU
1/26/2020,Ghana,0,0,0,Africa,GHA
1/26/2020,Greece,0,0,0,Europe,GRC
1/26/2020,Grenada,0,0,0,Europe,GRD
1/26/2020,Guatemala,0,0,0,Americas,GTM
1/26/2020,Guinea,0,0,0,Africa,GIN
1/26/2020,Guinea-Bissau,0,0,0,Africa,GMB
1/26/2020,Guyana,0,0,0,Africa,GUY
1/26/2020,Haiti,0,0,0,Americas,HTI
1/26/2020,Holy See,0,0,0,Europe,VAT
1/26/2020,Honduras,0,0,0,Americas,HND
1/26/2020,Hungary,0,0,0,Europe,HUN
1/26/2020,Iceland,0,0,0,Europe,ISL
1/26/2020,India,0,0,0,Asia,IND
1/26/2020,Indonesia,0,0,0,Asia,IDN
1/26/2020,Iran,0,0,0,Asia,IRN
1/26/2020,Iraq,0,0,0,Asia,IRQ
1/26/2020,Ireland,0,0,0,Europe,IRL
1/26/2020,Israel,0,0,0,Asia,ISR
1/26/2020,Italy,0,0,0,Europe,ITA
1/26/2020,Jamaica,0,0,0,Americas,JAM
1/26/2020,Japan,4,1,0,Asia,JPN
1/26/2020,Jordan,0,0,0,Asia,JOR
1/26/2020,Kazakhstan,0,0,0,Asia,KAZ
1/26/2020,Kenya,0,0,0,Africa,KEN
1/26/2020,"Korea, South",3,0,0,Asia,KOR
1/26/2020,Kosovo,0,0,0,Europe,KOS
1/26/2020,Kuwait,0,0,0,Asia,KWT
1/26/2020,Kyrgyzstan,0,0,0,Asia,KGZ
1/26/2020,Laos,0,0,0,Asia,LAO
1/26/2020,Latvia,0,0,0,Europe,LVA
1/26/2020,Lebanon,0,0,0,Asia,LBN
1/26/2020,Liberia,0,0,0,Africa,LBR
1/26/2020,Libya,0,0,0,Africa,LBY
1/26/2020,Liechtenstein,0,0,0,Europe,LIE
1/26/2020,Lithuania,0,0,0,Europe,LTU
1/26/2020,Luxembourg,0,0,0,Europe,LUX
1/26/2020,MS Zaandam,0,0,0,Africa,MSZ
1/26/2020,Madagascar,0,0,0,Africa,MDG
1/26/2020,Malawi,0,0,0,Africa,MWI
1/26/2020,Malaysia,4,0,0,Asia,MYS
1/26/2020,Maldives,0,0,0,Asia,MDV
1/26/2020,Mali,0,0,0,Africa,MLI
1/26/2020,Malta,0,0,0,Europe,MLT
1/26/2020,Mauritania,0,0,0,Africa,MRT
1/26/2020,Mauritius,0,0,0,Africa,MUS
1/26/2020,Mexico,0,0,0,Americas,MEX
1/26/2020,Moldova,0,0,0,Europe,MDA
1/26/2020,Monaco,0,0,0,Europe,MCO
1/26/2020,Mongolia,0,0,0,Asia,MNG
1/26/2020,Montenegro,0,0,0,Europe,MNE
1/26/2020,Morocco,0,0,0,Africa,MAR
1/26/2020,Mozambique,0,0,0,Africa,MOZ
1/26/2020,Namibia,0,0,0,Africa,NAM
1/26/2020,Nepal,1,0,0,Asia,NPL
1/26/2020,Netherlands,0,0,0,Europe,NLD
1/26/2020,New Zealand,0,0,0,Oceania,NZL
1/26/2020,Nicaragua,0,0,0,Americas,NIC
1/26/2020,Niger,0,0,0,Africa,NER
1/26/2020,Nigeria,0,0,0,Africa,NGA
1/26/2020,North Macedonia,0,0,0,Europe,NMD
1/26/2020,Norway,0,0,0,Europe,NOR
1/26/2020,Oman,0,0,0,Asia,OMN
1/26/2020,Pakistan,0,0,0,Asia,PAK
1/26/2020,Panama,0,0,0,Americas,PAN
1/26/2020,Papua New Guinea,0,0,0,Oceania,PNG
1/26/2020,Paraguay,0,0,0,Americas,PRY
1/26/2020,Peru,0,0,0,Americas,PER
1/26/2020,Philippines,0,0,0,Asia,PHL
1/26/2020,Poland,0,0,0,Europe,POL
1/26/2020,Portugal,0,0,0,Europe,PRT
1/26/2020,Qatar,0,0,0,Asia,QAT
1/26/2020,Romania,0,0,0,Europe,ROU
1/26/2020,Russia,0,0,0,Europe,RUS
1/26/2020,Rwanda,0,0,0,Africa,RWA
1/26/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
1/26/2020,Saint Lucia,0,0,0,Americas,LCA
1/26/2020,Saint Vincent and the Grenadines,0,0,0,Americas,VCT
1/26/2020,San Marino,0,0,0,Europe,SMR
1/26/2020,Sao Tome and Principe,0,0,0,Africa,STP
1/26/2020,Saudi Arabia,0,0,0,Asia,SAU
1/26/2020,Senegal,0,0,0,Africa,SEN
1/26/2020,Serbia,0,0,0,Europe,SRB
1/26/2020,Seychelles,0,0,0,Africa,SYC
1/26/2020,Sierra Leone,0,0,0,Africa,SLE
1/26/2020,Singapore,4,0,0,Asia,SGP
1/26/2020,Slovakia,0,0,0,Europe,SVK
1/26/2020,Slovenia,0,0,0,Europe,SVN
1/26/2020,Somalia,0,0,0,Africa,SOM
1/26/2020,South Africa,0,0,0,Africa,ZAF
1/26/2020,South Sudan,0,0,0,Africa,SSD
1/26/2020,Spain,0,0,0,Europe,ESP
1/26/2020,Sri Lanka,0,0,0,Asia,LKA
1/26/2020,Sudan,0,0,0,Africa,SDN
1/26/2020,Suriname,0,0,0,Americas,SUR
1/26/2020,Sweden,0,0,0,Europe,SWE
1/26/2020,Switzerland,0,0,0,Europe,CHE
1/26/2020,Syria,0,0,0,Asia,SYR
1/26/2020,Taiwan*,4,0,0,Asia,TWN
1/26/2020,Tajikistan,0,0,0,Asia,TJK
1/26/2020,Tanzania,0,0,0,Africa,TZA
1/26/2020,Thailand,8,2,0,Asia,THA
1/26/2020,Timor-Leste,0,0,0,Asia,TLS
1/26/2020,Togo,0,0,0,Africa,TGO
1/26/2020,Trinidad and Tobago,0,0,0,Americas,TTO
1/26/2020,Tunisia,0,0,0,Africa,TUN
1/26/2020,Turkey,0,0,0,Europe,TUR
1/26/2020,US,5,0,0,Americas,USA
1/26/2020,Uganda,0,0,0,Africa,UGA
1/26/2020,Ukraine,0,0,0,Europe,UKR
1/26/2020,United Arab Emirates,0,0,0,Asia,ARE
1/26/2020,United Kingdom,0,0,0,Europe,GBR
1/26/2020,Uruguay,0,0,0,Americas,URY
1/26/2020,Uzbekistan,0,0,0,Asia,UZB
1/26/2020,Venezuela,0,0,0,Americas,VEN
1/26/2020,Vietnam,2,0,0,Asia,VNM
1/26/2020,West Bank and Gaza,0,0,0,Asia,WBG
1/26/2020,Western Sahara,0,0,0,Asia,ESH
1/26/2020,Yemen,0,0,0,Asia,YEM
1/26/2020,Zambia,0,0,0,Africa,ZMB
1/26/2020,Zimbabwe,0,0,0,Africa,ZWE
1/27/2020,Afghanistan,0,0,0,Asia,AFG
1/27/2020,Albania,0,0,0,Europe,ALB
1/27/2020,Algeria,0,0,0,Europe,DZA
1/27/2020,Andorra,0,0,0,Africa,AND
1/27/2020,Angola,0,0,0,Africa,AGO
1/27/2020,Antigua and Barbuda,0,0,0,Americas,ATG
1/27/2020,Argentina,0,0,0,Americas,ARG
1/27/2020,Armenia,0,0,0,Europe,ARM
1/27/2020,Australia,5,0,0,Oceania,AUS
1/27/2020,Austria,0,0,0,Europe,AUT
1/27/2020,Azerbaijan,0,0,0,Europe,AZE
1/27/2020,Bahamas,0,0,0,Americas,BHS
1/27/2020,Bahrain,0,0,0,Asia,BHR
1/27/2020,Bangladesh,0,0,0,Asia,BGD
1/27/2020,Barbados,0,0,0,Americas,BRB
1/27/2020,Belarus,0,0,0,Europe,BLR
1/27/2020,Belgium,0,0,0,Europe,BEL
1/27/2020,Belize,0,0,0,Americas,BLZ
1/27/2020,Benin,0,0,0,Africa,BEN
1/27/2020,Bhutan,0,0,0,Asia,BTN
1/27/2020,Bolivia,0,0,0,Americas,BOL
1/27/2020,Bosnia and Herzegovina,0,0,0,Europe,BIH
1/27/2020,Botswana,0,0,0,Africa,BWA
1/27/2020,Brazil,0,0,0,Americas,BRA
1/27/2020,Brunei,0,0,0,Asia,BRN
1/27/2020,Bulgaria,0,0,0,Europe,BGR
1/27/2020,Burkina Faso,0,0,0,Africa,BFA
1/27/2020,Burma,0,0,0,Africa,BUR
1/27/2020,Burundi,0,0,0,Africa,BDI
1/27/2020,Cabo Verde,0,0,0,Africa,CPV
1/27/2020,Cambodia,1,0,0,Asia,KHM
1/27/2020,Cameroon,0,0,0,Africa,CMR
1/27/2020,Canada,1,0,0,Americas,CAN
1/27/2020,Central African Republic,0,0,0,Africa,CAF
1/27/2020,Chad,0,0,0,Africa,TCD
1/27/2020,Chile,0,0,0,Americas,CHL
1/27/2020,China,2877,58,82,Asia,CHN
1/27/2020,Colombia,0,0,0,Americas,COL
1/27/2020,Comoros,0,0,0,Africa,COM
1/27/2020,Congo (Brazzaville),0,0,0,Africa,COD
1/27/2020,Congo (Kinshasa),0,0,0,Africa,COG
1/27/2020,Costa Rica,0,0,0,Americas,CRI
1/27/2020,Cote d'Ivoire,0,0,0,Africa,CIV
1/27/2020,Croatia,0,0,0,Europe,HRV
1/27/2020,Cuba,0,0,0,Americas,CUB
1/27/2020,Cyprus,0,0,0,Europe,CYP
1/27/2020,Czechia,0,0,0,Europe,CZE
1/27/2020,Denmark,0,0,0,Europe,DNK
1/27/2020,Diamond Princess,0,0,0,Europe,DIM
1/27/2020,Djibouti,0,0,0,Africa,DJI
1/27/2020,Dominica,0,0,0,Americas,DMA
1/27/2020,Dominican Republic,0,0,0,Americas,DOM
1/27/2020,Ecuador,0,0,0,Americas,ECU
1/27/2020,Egypt,0,0,0,Africa,EGY
1/27/2020,El Salvador,0,0,0,Americas,SLV
1/27/2020,Equatorial Guinea,0,0,0,Africa,GNQ
1/27/2020,Eritrea,0,0,0,Africa,ERI
1/27/2020,Estonia,0,0,0,Europe,EST
1/27/2020,Eswatini,0,0,0,Africa,SWZ
1/27/2020,Ethiopia,0,0,0,Africa,ETH
1/27/2020,Fiji,0,0,0,Oceania,FJI
1/27/2020,Finland,0,0,0,Europe,FIN
1/27/2020,France,3,0,0,Europe,FRA
1/27/2020,Gabon,0,0,0,Africa,GAB
1/27/2020,Gambia,0,0,0,Africa,GMB
1/27/2020,Georgia,0,0,0,Europe,GEO
1/27/2020,Germany,1,0,0,Europe,DEU
1/27/2020,Ghana,0,0,0,Africa,GHA
1/27/2020,Greece,0,0,0,Europe,GRC
1/27/2020,Grenada,0,0,0,Europe,GRD
1/27/2020,Guatemala,0,0,0,Americas,GTM
1/27/2020,Guinea,0,0,0,Africa,GIN
1/27/2020,Guinea-Bissau,0,0,0,Africa,GMB
1/27/2020,Guyana,0,0,0,Africa,GUY
1/27/2020,Haiti,0,0,0,Americas,HTI
1/27/2020,Holy See,0,0,0,Europe,VAT
1/27/2020,Honduras,0,0,0,Americas,HND
1/27/2020,Hungary,0,0,0,Europe,HUN
1/27/2020,Iceland,0,0,0,Europe,ISL
1/27/2020,India,0,0,0,Asia,IND
1/27/2020,Indonesia,0,0,0,Asia,IDN
1/27/2020,Iran,0,0,0,Asia,IRN
1/27/2020,Iraq,0,0,0,Asia,IRQ
1/27/2020,Ireland,0,0,0,Europe,IRL
1/27/2020,Israel,0,0,0,Asia,ISR
1/27/2020,Italy,0,0,0,Europe,ITA
1/27/2020,Jamaica,0,0,0,Americas,JAM
1/27/2020,Japan,4,1,0,Asia,JPN
1/27/2020,Jordan,0,0,0,Asia,JOR
1/27/2020,Kazakhstan,0,0,0,Asia,KAZ
1/27/2020,Kenya,0,0,0,Africa,KEN
1/27/2020,"Korea, South",4,0,0,Asia,KOR
1/27/2020,Kosovo,0,0,0,Europe,KOS
1/27/2020,Kuwait,0,0,0,Asia,KWT
1/27/2020,Kyrgyzstan,0,0,0,Asia,KGZ
1/27/2020,Laos,0,0,0,Asia,LAO
1/27/2020,Latvia,0,0,0,Europe,LVA
1/27/2020,Lebanon,0,0,0,Asia,LBN
1/27/2020,Liberia,0,0,0,Africa,LBR
1/27/2020,Libya,0,0,0,Africa,LBY
1/27/2020,Liechtenstein,0,0,0,Europe,LIE
1/27/2020,Lithuania,0,0,0,Europe,LTU
1/27/2020,Luxembourg,0,0,0,Europe,LUX
1/27/2020,MS Zaandam,0,0,0,Africa,MSZ
